scores,steps,episode
100.0,34059,732
100.0,34080,733
100.0,34135,734
100.0,34154,735
100.0,34219,736
100.0,34250,737
100.0,34282,738
100.0,34325,739
100.0,34377,740
-10.0,34410,741
100.0,34453,742
100.0,34490,743
100.0,34514,744
-10.0,34560,745
100.0,34623,746
100.0,34671,747
100.0,34722,748
100.0,34750,749
100.0,34780,750
100.0,34815,751
100.0,34827,752
100.0,34908,753
100.0,34953,754
100.0,34986,755
100.0,35035,756
100.0,35068,757
100.0,35117,758
100.0,35168,759
100.0,35207,760
100.0,35256,761
100.0,35295,762
100.0,35316,763
-10.0,35349,764
100.0,35404,765
100.0,35439,766
-10.0,35530,767
100.0,35538,768
100.0,35582,769
-10.0,35621,770
100.0,35658,771
100.0,35719,772
-10.0,35742,773
-10.0,35783,774
100.0,35824,775
100.0,35896,776
-10.0,35928,777
100.0,35935,778
100.0,35982,779
100.0,36037,780
-10.0,36070,781
100.0,36109,782
100.0,36166,783
-10.0,36217,784
100.0,36276,785
100.0,36285,786
100.0,36310,787
100.0,36326,788
100.0,36354,789
100.0,36377,790
100.0,36415,791
100.0,36445,792
100.0,36480,793
100.0,36513,794
100.0,36548,795
-10.0,36595,796
100.0,36666,797
100.0,36691,798
100.0,36738,799
-10.0,36785,800
100.0,36810,801
100.0,36849,802
100.0,36904,803
100.0,36953,804
-10.0,36994,805
100.0,37021,806
100.0,37087,807
100.0,37141,808
100.0,37176,809
100.0,37213,810
100.0,37221,811
100.0,37274,812
100.0,37313,813
-10.0,37371,814
100.0,37376,815
100.0,37413,816
100.0,37464,817
-10.0,37483,818
100.0,37522,819
100.0,37528,820
100.0,37568,821
100.0,37617,822
100.0,37639,823
100.0,37673,824
-10.0,37732,825
100.0,37769,826
100.0,37806,827
100.0,37831,828
-10.0,37864,829
100.0,37913,830
100.0,37922,831
100.0,37961,832
100.0,38002,833
100.0,38039,834
100.0,38080,835
100.0,38155,836
100.0,38187,837
100.0,38231,838
100.0,38242,839
100.0,38265,840
100.0,38296,841
-10.0,38313,842
100.0,38344,843
100.0,38351,844
100.0,38384,845
-10.0,38441,846
-10.0,38486,847
100.0,38505,848
100.0,38566,849
-10.0,38607,850
100.0,38623,851
100.0,38656,852
100.0,38714,853
-10.0,38792,854
-10.0,38812,855
100.0,38843,856
100.0,38880,857
100.0,38889,858
100.0,38920,859
100.0,38966,860
100.0,39000,861
100.0,39053,862
100.0,39092,863
100.0,39141,864
100.0,39164,865
100.0,39213,866
100.0,39252,867
100.0,39269,868
-10.0,39306,869
100.0,39359,870
-10.0,39407,871
100.0,39509,872
-10.0,39550,873
100.0,39579,874
100.0,39615,875
100.0,39665,876
100.0,39726,877
100.0,39763,878
100.0,39807,879
100.0,39823,880
100.0,39872,881
-10.0,39895,882
100.0,39938,883
100.0,40015,884
100.0,40044,885
-10.0,40091,886
-10.0,40128,887
-10.0,40179,888
-10.0,40196,889
100.0,40257,890
100.0,40287,891
100.0,40308,892
100.0,40330,893
100.0,40362,894
100.0,40386,895
100.0,40457,896
100.0,40532,897
100.0,40553,898
-10.0,40590,899
100.0,40621,900
100.0,40662,901
100.0,40709,902
100.0,40762,903
-10.0,40811,904
-10.0,40838,905
100.0,40892,906
100.0,40942,907
100.0,40982,908
100.0,41038,909
100.0,41085,910
100.0,41116,911
100.0,41163,912
100.0,41253,913
-10.0,41283,914
100.0,41319,915
-10.0,41356,916
100.0,41411,917
100.0,41442,918
100.0,41483,919
100.0,41522,920
-10.0,41549,921
100.0,41588,922
100.0,41603,923
100.0,41668,924
100.0,41715,925
-10.0,41764,926
100.0,41771,927
100.0,41817,928
100.0,41863,929
100.0,41904,930
100.0,41913,931
100.0,41953,932
-10.0,41974,933
100.0,42042,934
100.0,42049,935
100.0,42113,936
100.0,42137,937
100.0,42159,938
-10.0,42191,939
100.0,42198,940
100.0,42228,941
100.0,42262,942
100.0,42293,943
-10.0,42361,944
100.0,42399,945
100.0,42430,946
100.0,42464,947
100.0,42592,948
-10.0,42655,949
100.0,42670,950
-10.0,42755,951
100.0,42826,952
-10.0,42888,953
100.0,42954,954
100.0,42975,955
100.0,43054,956
-10.0,43121,957
-10.0,43150,958
100.0,43198,959
-10.0,43274,960
100.0,43313,961
-10.0,43386,962
100.0,43423,963
100.0,43470,964
-10.0,43581,965
100.0,43657,966
100.0,43707,967
100.0,43768,968
100.0,43841,969
100.0,43915,970
100.0,43987,971
-10.0,44081,972
-10.0,44123,973
100.0,44192,974
100.0,44237,975
100.0,44312,976
100.0,44397,977
100.0,44450,978
100.0,44471,979
-10.0,44488,980
100.0,44565,981
100.0,44600,982
100.0,44649,983
100.0,44694,984
100.0,44703,985
100.0,44770,986
100.0,44837,987
100.0,44884,988
100.0,44941,989
100.0,44982,990
100.0,45053,991
100.0,45102,992
100.0,45129,993
-10.0,45184,994
100.0,45211,995
100.0,45220,996
100.0,45269,997
-10.0,45356,998
100.0,45431,999
-10.0,45498,1000
100.0,45585,1001
100.0,45624,1002
100.0,45659,1003
100.0,45696,1004
100.0,45750,1005
100.0,45796,1006
100.0,45825,1007
100.0,45862,1008
-10.0,45941,1009
100.0,45964,1010
100.0,46033,1011
100.0,46076,1012
100.0,46127,1013
100.0,46174,1014
100.0,46221,1015
100.0,46354,1016
100.0,46417,1017
100.0,46450,1018
100.0,46485,1019
-10.0,46522,1020
100.0,46583,1021
-10.0,46640,1022
100.0,46646,1023
-10.0,46708,1024
100.0,46735,1025
100.0,46741,1026
100.0,46811,1027
100.0,46856,1028
-10.0,46934,1029
100.0,47024,1030
100.0,47067,1031
100.0,47094,1032
100.0,47165,1033
100.0,47204,1034
100.0,47247,1035
100.0,47318,1036
-10.0,47395,1037
100.0,47552,1038
100.0,47582,1039
100.0,47600,1040
